"date","type","dead","injured","location","details","perpetrator","partOf"
"4","Bombings","7","14","Baghdad, Iraq","A series of bombings struck the capital of Iraq, Baghdad, killing at least seven people and injuring an additional 14. The Islamic State claimed responsibility.[49][50]","Islamic State","Iraqi insurgency"
"4","Assassination","1","0","Baraboulé Department, Burkina Faso","Ansarul Islam militants assassinated a trader who owned a kiosk in the Baraboule Department in Burkina Faso.[51]","Al-Qaeda in the Islamic Maghreb","Insurgency in the Maghreb"
"4","Shooting","13","13","Ghazni, Afghanistan","Talban overran a security checkpoint in the city of Ghazni, killing around 13 Afghan soldiers and wounding 13. They also seized a large amount of weapons and ammunition.[52]","Taliban","War in Afghanistan"
"4","Shooting","1","0 (+several)","Quezon, Philippines","A soldier was killed in clashes with New People's Army rebels in two villages in Quezon, Philippines. Several NPA rebels were also wounded.[53]","New People's Army","Communist rebellion in the Philippines"
"4","Bombing","1","0","Tadef, Syria","A 5-year-old girl was killed when a landmine placed by ISIL in the Syrian city of Tadef exploded. The insurgents retreated after placing the mine.[54]","Islamic State","Syrian Civil War"
"4","Abduction","0","80 (kidnapped)","Bamenda, Cameroon","At least 80 people including 79 children were kidnapped from a school by anglophone separatist militants in the restive region of the northwest Cameroon, Bamenda.[55][56]","Ambazonia Defence Forces","Anglophone Crisis"
"4","Shooting","3","10","Amazonas, Venezuela","3 Venezuelan Border guards were killed and 10 were wounded in a suspected ELN rebel attack in the Venezuelan state of Amazonas.[57][58]","ELN (suspected)","Spillover of Colombian conflict"
"5","Arson","0 (+2)","0","Beni, Democratic Republic of the Congo","Alleged ADF militants set on fire and razed an strategic army camp in Beni. The army later killed two of the alleged ADF fighters although there was a lot of damage in the army camp.[59]","Allied Democratic Forces (suspected)","Allied Democratic Forces insurgency"
"5","Shootings, mortar attacks","5 (+8)","Several","Al-Sukhnah, Syria","The Islamic State tried to ambush the Syrian Army in the town of Al-Sukhnah; however, they were discovered. Subsequent clashes between the Syrian Army and Islamic State killed 5 soldiers and 8 Islamic State terrorists; several Syrian Army officers were also injured.[60]","Islamic State","Syrian Civil War"
"5","Shooting","2","0","Batibo, Cameroon","Separatist gunmen killed two people in Batibo, both of whom had been suspected of having assisted the security forces.[61]","Amba Boys (suspected)","Anglophone crisis"
"5","Bombing","1","1","Datta Khel Subdivision, Pakistan","A security official was killed and another one was injured in a bomb blast in Datta Khel as they were patrolling. Hizbul Ahrar claimed responsibility for the bombing.[62][63]","Hizbul Ahrar","War in North-West Pakistan"
"5","Bombing","2","3","Nassoumbou Department, Burkina Faso","Two Burkinabe soldiers were killed and three others were wounded when a bomb that was targeting their convoy as they were traveling near the city of Nassoumbou exploded.[64][65][66]","Al-Qaeda in the Islamic Maghreb","Insurgency in the Maghreb"
"5","Shooting","1","16 (missing)","Kukawa, Nigeria","The Boko Haram attacked a military base and a local market in the town of Kukawa. 16 soldiers were left missing and a civilian was killed in crossfire shooting between the army and Boko Haram.[67]","Boko Haram","Boko Haram insurgency"
"6","Bombing","1","7","Manbij, Syria","A senior intelligence officer of the Syrian Democratic Forces (SDF) in Manbij was killed when a bomb placed in his car detonated. Seven other people were injured in the bombing. The Islamic State also claimed responsibility for the attack.[68][69]","Islamic State","Syrian Civil War"
"6","Shooting","0","4","Patikul, Sulu, Philippines","Clashes with Abu Sayyaf militants left an army officer wounded and three other soldiers wounded in Patikul Sulu.[70]","Abu Sayyaf","Moro Conflict"
"6","Shooting","20 (+15)","Several","Farah Province, Afghanistan","The Taliban attacked an Afghanistan army checkpoint in the Farah Province, killing 20 Afghan soldiers and leaving several wounded and missing. 15 Taliban were also killed.[71][72]","Taliban","War in Afghanistan"
"7","Artillery attack","0","8","Latakia Governorate, Syria","At least 8 Syrian soldiers were injured in artillery shelling by militants at the Latakia Governorate.[73]","Guardians of Religion Organization","Syrian Civil War"
"7","Shooting","3","5","Jaghori District, Afghanistan","The Taliban launched attacks on the Afghan army in Ghazni's Jaghori District killing 3 soldiers or security forces and injuring an additional 5, the Taliban later ran away after being repelled afterwards.[74][75]","Taliban","War in Afghanistan"
"7","Bombing","1","4","Mohmand District, Pakistan","A security officer was killed and another four soldiers were wounded when a security officer was trying to defuse a bomb that was placed by militants in Pakistan's Mohmand district. Hizbul Ahrar claimed responsibility.[76][77][78]","Hizbul Ahrar","War in North-West Pakistan"
"7","Shooting","4","0","El Qantara, Egypt","4 police officers were killed when suspected Islamic State terrorists opened fire with their guns on a vehicle carrying the officers in the Egyptian city of El Qantara.[79]","Islamic State (suspected)","Sinai insurgency"
"7","Shooting","7","3","Farah Province, Afghanistan","The Taliban once again attacked a security post in the Farah Province, killing 7 soldiers and injuring 3. The Taliban also seized many weapons, and ammunition.[80]","Taliban","War in Afghanistan"
"7","Bombing","1","1","Derna, Libya","A bomb blast killed a person and injured another one in the Libyan city of Derna. The bomb was placed near a building that was adjacent to a school.[81]","Derna Protection Force (suspected)","Libyan Civil War"
"7","Bombing","5","2","Afrin, Syria","A land mine placed in an olive plantation near the Syrian city of Afrin exploded, killing 5 people including 2 children and injuring 2 others.[82][83]","YPG (suspected)","Syrian Civil War"
"7","Shooting","0","2","Beit El, West Bank","A suspected Palestinian gunman/gunmen opened fire on people on a bus in the city of Beit El lightly injuring 2 people. The attacker or attackers fled afterwards from the scene the Israeli Defense Force is now searching the area.[84][85]","Palestinian Nationalist (suspected)","Israeli–Palestinian conflict"
"7-8","Shooting, prison riot","27","6","Khujand, Tajikistan","In the city of Khujand, Tajikistan, a detained Islamic State member attacked a guard at the high-security prison where he is detained, seizing his assault rifle and a riot started, the rioters initially took over a building before security forces coming and subduing the attack. At least 25 inmates and two security guards were killed and six security guards were also injured. It is unknown if the attacker is among the casualties.[86][87]","Islamic State","Terrorism in Tajikistan"
"8","Arson","0","0","El Hoyo, Argentina","An arson attack was registred in the village of El Hoyo, Chubut, leaving a motor grader and a retro excavator destroyed. In the site of the attack were found graffiti allusive to the RAM.[88]","Resistencia Ancestral Mapuche","[[[Mapuche conflict]]"
"8","Shooting","0","1","Namssiguia, Burkina Faso","A gendarmerie was attacked by Jihadist militants in the town of Namssiguia. One Gendarme was left seriously injured in the attack.[89]","Al-Qaeda in the Islamic Maghreb","Insurgency in the Maghreb"
"8","Attempted assassination","0","0","Terrassa, Catalonia, Spain","Catalan police detained an expert sniper in possession of a “potential arsenal” of weapons who was planning an imminent attack against the Spanish president, Pedro Sánchez, in Terrassa, Barcelona. The attacker had extreme right-wing ideas and planned to attack the president for the exhumation of the Spanish dictator Francisco Franco.[90]
[91]
","Manuel Murillo Sanchez (right-wing extremist)","Terrorism in Spain"
"8","Car bombing","13","23","Mosul, Iraq","A car bomb exploded near a restaurant in the Iraqi city of Mosul, killing at least 13 people and injuring 23.[92][93][94]","Islamic State","Iraqi insurgency"
"8","Bombing","5","7","Dantewada district, India","Maoist rebels blew up a bus in Dantewada District, India, killing 5 people, including four civilians and a paramilitary soldier, and injuring another seven people.[95][96]","CPI","Naxalite–Maoist insurgency"
"8","Shooting","14 (+8)","7","Khwaja Ghar District, Afghanistan","The Taliban attacked a military base in the Khwaja Ghar district of the northern Takhar province, killing 14 soldiers and injuring 7 others. At least 8 Taliban fighters were killed in the shootout and more fled afterwards.[97][98]","Taliban","War in Afghanistan"
"8","Shootings, arson","13","3","Ghazni Province and Maidan Wardak Province, Afghanistan","The Taliban attacked simultaneously police outposts in the Ghazni Province and in the Maidan Wardak Province, killing 13 policemen and injuring 3 more. The Taliban also set several civilian houses on fire.[99][100]","Taliban","War in Afghanistan"
"8","Car Bombing","1","0","Hamar Weyne District, Somalia","A Somali lawmaker from a regional parliament was killed in the Hamar-weyne district near Somalia's presidential palace in Mogadishu when a bomb placed under his car exploded. Al Shabaab claimed responsibility for the bombing.[101]","Al-Shabaab","Somali Civil War"
"8","Shootings","5","0","Arish, Egypt","5 Egyptian soldiers were killed in attacks in the Sinai towns of Arish and Sheikh Zuweid most likely by militants of the Islamic State.[102][103]","Islamic State (suspected)","Sinai insurgency"
"8","Shooting","1 (+2)","0 (+3)","Jowzjan Province, Afghanistan","The Taliban attacked security posts in the Jowzjan Province killing a policeman. The attack was mostly repelled, resulting in 2 Taliban deaths and 3 others injured.[104]","Taliban","War in Afghanistan"
"8","Mortar attack","8","0","Al Hudaydah, Yemen","At least 8 people, including four members of the same family, died in a Houthi mortar attack in the Yemeni city of Al Hudaydah.[105]","Ansar Allah","Yemeni Civil War"
"9","Melee attack","0","1 (+1)","Jakarta, Indonesia","A suspected militant tried to attack with a knife and a machete a policeman in Jakarta. The policeman was lightly injured in the attack and managed to shoot in the arm the suspected militant.[106]","Islamic State","Terrorism in Indonesia"
"9","Shooting","3","0","Mosul, Iraq","Three civilians were killed in an armed attack by the Islamic State in a village in southern Mosul.[107]","Islamic State","Iraqi insurgency"
"9","Stabbing, arson, attempted car bombing","1 (+1)","2","Melbourne, Australia","2018 Melbourne stabbing attack: An Italian man was stabbed to death while two others were injured after a Somali man carried out an attack in the Australian city of Melbourne, who also set his car on fire, in the attempt to blow it. The attacker was shot dead by the police. The attack was confirmed to be terror-related and ISIS has claimed responsibility for the attack on social media insisting the knifeman was an ""Islamic State fighter"".[108][109]","Islamic State","Terrorism in Australia"
"9","Shootings","11","Several","Kunduz Province and Nimruz Province, Afghanistan","11 Afghan security forces were killed and several were injured in Taliban attacks on checkpoints located in the Kunduz and Nimruz Provinces of Afghanistan.[110]","Taliban","War in Afghanistan"
"9","Car bombings, suicide car bombings, shooting","58 (+6)","106","Mogadishu, Somalia","Three car bombs, including two suicide car bombs, were detonated near two hotels in central Mogadishu, Somalia. After that, four gunmen tried to storm the hotel, but security forces killed them all. At least 58 people were killed and 106 were injured. The Al-Shabaab terrorist group claimed the responsibility for these attacks.[111][112][113][114][115]","Al-Shabaab","Somali Civil War"
"9","Shooting","9","Several","Ngala, Nigeria","Boko Haram jihadists ambushed convoys on a highway near the town of Ngala killing at least 9 people including 8 civilians and a soldier. Several people were also injured or are missing.[116]","Boko Haram","Boko Haram insurgency"
"9","Shooting","3 (+12)","11 (+8)","Badghis Province, Afghanistan","Three security personnel were killed and 11 were wounded when the Taliban attempted to storm checkpoints in the Baghdis Province. The attacks were met with resistance, resulting in 12 Taliban killed and 8 wounded.[117]","Taliban","War in Afghanistan"
"9","Arson","0","0","Lautaro, Chile","Two excavators were burned beloging to a familiar bussiness, in the commune of Lautaro, Araucania Region. In the site of the attack were found a canvas related to the mapuche conflict.[118]","Mapuche militants","Mapuche conflict"
"9","Bombing","1","4","North Waziristan, Pakistan","A bomb blast in a village at Pakistan's North Waziristan district killed a person and injured four others. No group has claimed responsibility for the attack.[119]","Tehrik-i-Taliban Pakistan (suspected)","War in North-West Pakistan"
"9","Shooting","8","0","Hama Governorate, Syria","An assault led by the Tahrir-al-Sham group resulted in eight deaths of the Syrian army in a town located in the extreme north of the Hama Province.[120]","Tahrir al-Sham","Syrian Civil War"
"9","Execution, shooting","2","0","Nangarhar Province and Parwan Province, Afghanistan","Two civilians were captured and executed by the Taliban in Nangarhar and Parwan Provinces of Afghanistan.[121]","Taliban","War in Afghanistan"
"10","Shooting","1 (+2)","Unknown","Lanny Jaya Regency,","A series of clashes were reported in Lanny Jaya, a village located remote interior highlands of West Papua. Militantssaid in a statement two of his fighters had been killed in a shootout with police and soldiers after his group shot dead a motorbike taxi driver they believed was spying for Indonesian forces.[122]","West Papua National Liberation Army","Papua conflict"
"10","Bombing","3","0","Kohsan District, Afghanistan","An Afghan district official in Herat's Kohsan District was killed in when a bomb placed in his office exploded. Two other people that were visiting his office were also killed. The attack was blamed on the Taliban.[123][124]","Taliban","War in Afghanistan"
"10","Kidnapping","0","1 Kidnapping","Buea, Cameroon","A staff member at Buea University was abducted by separatist gunmen.[125]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
"10","Shooting","3","4","Fayzabad, Afghanistan","Three police officers were killed and four others wounded during a shooting attack caused by Talibans in Badakhshan Province.[126]","Taliban","War in Afghanistan"
"10","Shooting, bombing","0","1","Garissa, Kenya","A person was injured when a Kenyan red cross vehicle struck an IED in Garissa, afterwards multiple gunmen opened fire on the vehicle. The attack is suspected to have been done by Al-Shabaab.[127][128]","Al-Shabaab (suspected)","Spillover of Somali Civil War"
"10","Shooting, bombing, arson, kidnapping","16","5","Baghlan Province, Afghanistan","A shooting and bomb attack by the Taliban on an army base in the Baghlan province resulted in 16 people dead including 12 soldiers and four tribal elders and injured 3. The Taliban also abducted two soldiers and set the base on fire.[129]","Taliban","War in Afghanistan"
"10","Shooting, arson","1","Several","Jere, Nigeria","One person was reportedly killed and several others were injured when Boko Haram attacked a village in Jere and burnt at least 65 houses.[130]","Boko Haram","Boko Haram insurgency"
"10","Bombing, arson","0","6","Cesar Department, Colombia","A wave of ELN attacks in Colombia's Cesar Department left at least 6 civilians injured.[131]","ELN","Colombian conflict"
"10–11","Shooting, kidnapping, looting","6","5 (kidnapped)","Beni, Democratic Republic of the Congo","Six people including a woman were killed by presumed ADF militants in the city of Beni. The presumed ADF attackers also kidnapped 5 people including the 2 children of the woman who was killed and set on fire a house and two cars, the attackers also stole several goats, looted markets and homes.[132][133]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"10-11","Shooting, bombing","7 (+11)","0","Al-Safa, Syria","The Islamic State attacked Syrian Army positions in the Al-Safa area resulting in 7 deaths of the Syrian Army and 11 of the Islamic State.[134]","Islamic State","Syrian Civil War"
"11","Shooting, Ambush","13 (+2)","Unknown","Nkambe, Cameroon","According to the separatists, 13 Cameroonian soldiers and two separatists were killed when separatists carried out a successful ambush.[135]","Ambazonia Defence Forces","Anglophone crisis"
"11","Bombing","1","0","Kanker district, India","A Border Security Force (BSF) officer was killed when Maoists detonated an explosive device while he was patrolling in Chhattisgarh's Kanker district.[136]","CPI","Naxalite–Maoist insurgency"
"11","Bombing","3","0","Idlib Governorate, Syria","Three Syrian civilians were killed by the detonation of a landmine placed by HTS in the South-Eastern Idlib Countryside.[137]","Tahrir al-Sham","Syrian Civil War"
"11","Shooting","25","17","Jaghori District, Afghanistan","The Taliban attacked Ghazni's Jaghori district resulting in 25 people dead including 15 civilians and 10 security forces. 17 people, including 11 civilians and 6 security forces, were also injured in the attack.[138][139][140]","Taliban","War in Afghanistan"
"11","Melee attack","6","0","Palma District, Mozambique","Six locals who have went out of their village in the Palma district to hunt for food were all found dead with machete wounds. According to locals the attack was done by Ansar al Sunna, who have done similar attacks like these in the past.[141]","Ansar al Sunna","Islamist insurgency in Mozambique"
"11","Shooting","1","2","Qurghan District, Afghanistan","A policeman was killed and two others were wounded in a Taliban attack in Faryab's Qurghan district. The Taliban also seized a Humvee.[142]","Taliban","War in Afghanistan"
"11","Shooting","9","0","Al-Karmah, Iraq","Nine people including eight civilians and one tribal fighter were killed when the Islamic State attacked a house of a fighter of the Tribal Mobilization Forces near the Al-Karmah area in Iraq.[143]","Islamic State","Iraqi insurgency"
"11","Shooting","5","0","Mopti Region, Mali","The Mamadaga village in Mali's Mopti region was attacked by several gunmen killing 5 people. The attacks were blamed on armed groups.[144]","Al-Qaeda in the Islamic Maghreb (suspected)","Northern Mali conflict"
"11","Bombing","2","5","Şırnak Province, Turkey","Two Turkish soldiers were killed and five were wounded when a bomb placed by PKK exploded while they were on patrol in a mountainous region in the Sirnak Province.[145]","PKK","Kurdish-Turkish conflict"
"11-12","Shootings","50 (+1)","19 (+3)","Farah Province, Afghanistan","At least 50 security personnel were killed in Taliban attacks in the Farah Province, nine security officers were injured and ten others were arrested by the Taliban, one Taliban insurgent was killed and three others were injured in the clashes.[146]","Taliban","War in Afghanistan"
"12","Shooting","1","0","Buea, Cameroon","In Buea, separatists ambushed and killed a retired policeman who they suspected was spying for the army.[147]","Ambazonia Defence Forces","Anglophone crisis"
"12","Bombing","0","0","Saravena, Colombia","Two sector of the Caño Limón–Coveñas pipeline was blow up in Saravena, Arauca department, generating a spill of crude oil and environmental damage.[148]","ELN (suspected)","Colombian conflict"
"12","Car bombing","3","24","Jarabulus, Syria","A car bomb exploded in the Syrian city of Jarabulus killing 3 people and injuring 24 others. No group has claimed responsibility for this attack yet, but the attack was blamed on YPG.[149][150][151]","YPG (suspected)","Syrian Civil War"
"12","Attempted Bikebombing","0","0","Vyronas, Greece","An improvised explosive device inside a motorbike were found and defused outside the house of the Supreme Court deputy prosecutor Isidoros Dogiakos. The area has been cordoned off and the anti-terrorist squad is conducting investigations.[152][153]","Revolutionary Self-Defense (suspected)","Terrorism in Greece"
"12","Suicide bombing","6 (+1)","20","Kabul, Afghanistan","A suicide bomber detonated his explosives near Pashtunistan Square, in Kabul city center, killing at least six people and wounding 20 others. The Islamic State claimed responsibility for the attack.[154][155]","Islamic State","War in Afghanistan"
"12","Rocket attack","1","9","Ashkelon, Israel","Rockets fired by Hamas landed in a building at the Israeli city of Ashkelon, killing a 60-year-old man and injuring nine others.[156]","Izz ad-Din al-Qassam Brigades","Israeli–Palestinian conflict"
"12","Suicide car bombing","3 (+1)","30","Gao, Mali","A suicide car bomber targeting a UN mine clearance service building in Gao detonated, killing at least 3 civilians and injuring at least 30 people, including 4 UN mine clearing workers. An Al-Qaeda group in Mali claimed responsibility for the bombing.[157][158][159][160]","JNIM","Northern Mali conflict"
"12","Shooting","3","1","North Waziristan, Pakistan","An army officer and two soldiers were killed, another soldier was also injured in an ambush by militants in the Pakistani Area of North Waziristan. No group has claimed responsibility yet for this attack.[161][162]","Tehrik-i-Taliban Pakistan (suspected)","War in North-West Pakistan"
"12","Shooting","2","0","Abadan, Iran","Armed separatists shot dead two people on a motorbike in the Iranian city of Abadan. The Arab Struggle Movement for the Liberation of Ahvaz claimed responsibility for the attack and said that the people that were killed were Iranian Soldiers.[163]","ASMLA","Arab separatism in Khuzestan"
"12","Bombing","5","Several","Deir ez-Zor District, Syria","Five civilians were killed and several others were wounded when their vehicle traveling in a village in Deir Ez-Zor suburbs hit an explosive device killing five and wounding several.[164]","Islamic State (suspected)","Syrian Civil War"
"12","Shooting, execution, kidnapping","2","0","Kirkuk Governorate, Iraq","Two people were captured including a policeman and a civilian and then executed by Islamic State militants in a village in the southern Kirkuk Province.[165]","Islamic State","Iraqi insurgency"
"12-13","Multiple rocket and mortar attacks","1","Dozens","Southern District (Israel)","At least 400 rockets and mortar shells were fired from Gaza Strip to southern Israel killing one man and injuring dozens. The terrorist group Hamas claimed the attacks.[166]","Izz ad-Din al-Qassam Brigades","Israeli–Palestinian conflict"
"13","Bombing","0","0","Aguachica, Colombia","An explosive device detonate in the substation of Power Plants in the municipality of Aguachica, south of Cesar Department, Colombia. The attack left 38,000 inhabitants without electricity between the south of Cesar and Bolívar.[167]","ELN","Colombian conflict"
"13","Bombing","0","11","Nangarhar Province, Afghanistan","A magnetic bomb attached to a vehicle in Afghanistan's Nangarhar province detonated injuring at least 11 people including shopkeepers. No group has claimed responsibility for the attack yet but the Islamic State is suspected as they have done similar attacks in the past month in this area.[168]","Islamic State (suspected)","War in Afghanistan"
"13","Shooting, assassination","1","0","Injil District, Afghanistan","A tribal elder was assassinated by multiple unidentified armed men in Herat's Injil District.[169]","Islamic State (suspected)","War in Afghanistan"
"13","Shooting, Kidnapping","1","+1","Mwa, Donga-Mantung, Cameroon","n Mwa, Donga-Mantung, the town's mayor was killed by unidentified gunmen. In Buea, a teacher at a government high school was kidnapped by three armed men, who also beat up another teacher and some students. The teacher was released by his captors on November 21[170][171]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
"13","Shooting","12 (+1)","0","Chahar Burjak District, Afghanistan","A Taliban attack killed at least 12 security officers that were guarding the Kamal Khan Dam in Chahar Burjak district of southwestern Nimroz province. A Taliban insurgent was also killed in the clash.[172]","Taliban","War in Afghanistan"
"13","Shooting, melee attack","16","35 (missing)","Borno State, Nigeria","Boko Haram attacks on Farmers in villages of the Borno State left at least 16 farmers dead and at least 35 missing.[173][174]","Boko Haram","Boko Haram insurgency"
